    # Energy          Si          Mn          Fe          Co          Ni
   -16.75811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.74811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.73811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.72811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.71811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.70811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.69811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.68811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.67811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.66811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.65811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.64811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.63811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.62811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.61811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.60811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.59811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.58811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.57811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.56811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.55811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.54811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.53811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.52811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.51811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.50811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.49811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.48811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.47811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.46811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.45811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.44811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.43811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.42811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.41811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.40811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.39811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.38811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.37811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.36811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.35811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.34811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.33811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.32811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.31811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.30811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.29811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.28811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.27811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.26811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.25811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.24811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.23811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.22811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.21811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.20811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.19811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.18811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.17811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.16811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.15811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.14811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.13811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.12811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.11811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.10811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.09811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.08811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.07811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.06811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.05811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.04811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.03811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.02811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.01811     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.00811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.99811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.98811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.97811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.96811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.95811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.94811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.93811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.92811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.91811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.90811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.89811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.88811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.87811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.86811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.85811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.84811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.83811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.82811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.81811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.80811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.79811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.78811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.77811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.76811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.75811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.74811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.73811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.72811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.71811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.70811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.69811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.68811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.67811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.66811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.65811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.64811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.63811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.62811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.61811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.60811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.59811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.58811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.57811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.56811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.55811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.54811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.53811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.52811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.51811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.48811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.46811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.42811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.39811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.37811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.34811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.30811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.27811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.23811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.21811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.18811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.14811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.12811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.11811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.09811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.05811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.02811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01811     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.98811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.95811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.93811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.76811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.75811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.74811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.73811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.72811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.71811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.70811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.69811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.68811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.67811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.66811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.65811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.63811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.62811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.61811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.60811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.59811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.58811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.57811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.56811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.55811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.54811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.53811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.52811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.51811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.50811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.49811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.48811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.47811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.46811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.45811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.44811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.43811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.42811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.41811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.40811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.39811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.38811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.37811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.36811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.35811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.34811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.33811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.32811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.31811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.30811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.28811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.27811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.26811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.25811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.24811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.23811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.22811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.21811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.20811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.19811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.18811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.17811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.16811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.14811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.12811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01811     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56811     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55811     0.00013     0.00001     0.00001     0.00001     0.00001
   -13.54811     0.00182     0.00012     0.00019     0.00019     0.00019
   -13.53811     0.00546     0.00037     0.00056     0.00057     0.00058
   -13.52811     0.01105     0.00074     0.00112     0.00115     0.00117
   -13.51811     0.01858     0.00124     0.00189     0.00194     0.00197
   -13.50811     0.02805     0.00188     0.00285     0.00292     0.00297
   -13.49811     0.03948     0.00264     0.00401     0.00411     0.00418
   -13.48811     0.05285     0.00354     0.00537     0.00551     0.00559
   -13.47811     0.06816     0.00456     0.00693     0.00710     0.00721
   -13.46811     0.08543     0.00571     0.00869     0.00890     0.00904
   -13.45811     0.10464     0.00700     0.01064     0.01090     0.01107
   -13.44811     0.12580     0.00841     0.01279     0.01311     0.01331
   -13.43811     0.14890     0.00996     0.01514     0.01551     0.01575
   -13.42811     0.17394     0.01164     0.01768     0.01812     0.01840
   -13.41811     0.20094     0.01344     0.02043     0.02094     0.02126
   -13.40811     0.22883     0.01528     0.02327     0.02384     0.02419
   -13.39811     0.26947     0.01795     0.02744     0.02808     0.02844
   -13.38811     0.30887     0.02051     0.03150     0.03219     0.03255
   -13.37811     0.34572     0.02289     0.03530     0.03604     0.03640
   -13.36811     0.38005     0.02509     0.03885     0.03964     0.03997
   -13.35811     0.41184     0.02711     0.04215     0.04298     0.04328
   -13.34811     0.44109     0.02894     0.04520     0.04606     0.04632
   -13.33811     0.46781     0.03058     0.04799     0.04888     0.04910
   -13.32811     0.49198     0.03204     0.05053     0.05145     0.05161
   -13.31811     0.51365     0.03332     0.05282     0.05377     0.05386
   -13.30811     0.53279     0.03441     0.05486     0.05581     0.05583
   -13.29811     0.54936     0.03531     0.05666     0.05760     0.05755
   -13.28811     0.56344     0.03604     0.05820     0.05913     0.05899
   -13.27811     0.57497     0.03658     0.05947     0.06041     0.06017
   -13.26811     0.58416     0.03695     0.06055     0.06147     0.06111
   -13.25811     0.57979     0.03627     0.06021     0.06110     0.06060
   -13.24811     0.56871     0.03520     0.05922     0.06008     0.05946
   -13.23811     0.55846     0.03418     0.05833     0.05916     0.05840
   -13.22811     0.54909     0.03322     0.05753     0.05833     0.05743
   -13.21811     0.54058     0.03232     0.05681     0.05758     0.05656
   -13.20811     0.53292     0.03147     0.05619     0.05694     0.05576
   -13.19811     0.52612     0.03067     0.05564     0.05637     0.05507
   -13.18811     0.52014     0.02993     0.05519     0.05590     0.05445
   -13.17811     0.51507     0.02924     0.05484     0.05553     0.05394
   -13.16811     0.51081     0.02861     0.05454     0.05522     0.05352
   -13.15811     0.50744     0.02803     0.05436     0.05503     0.05318
   -13.14811     0.50492     0.02750     0.05426     0.05492     0.05294
   -13.13811     0.50326     0.02703     0.05423     0.05490     0.05279
   -13.12811     0.50242     0.02662     0.05432     0.05496     0.05271
   -13.11811     0.50612     0.02652     0.05485     0.05552     0.05313
   -13.10811     0.51261     0.02661     0.05562     0.05634     0.05382
   -13.09811     0.51904     0.02670     0.05641     0.05716     0.05451
   -13.08811     0.52549     0.02678     0.05721     0.05796     0.05520
   -13.07811     0.53195     0.02686     0.05801     0.05879     0.05591
   -13.06811     0.53835     0.02694     0.05880     0.05961     0.05660
   -13.05811     0.54479     0.02702     0.05959     0.06043     0.05729
   -13.04811     0.55129     0.02709     0.06037     0.06126     0.05801
   -13.03811     0.55773     0.02717     0.06117     0.06208     0.05870
   -13.02811     0.56419     0.02724     0.06197     0.06290     0.05939
   -13.01811     0.57037     0.02730     0.06272     0.06370     0.06006
   -13.00811     0.57569     0.02733     0.06340     0.06438     0.06064
   -12.99811     0.57961     0.02731     0.06390     0.06491     0.06108
   -12.98811     0.58202     0.02723     0.06422     0.06526     0.06134
   -12.97811     0.58290     0.02709     0.06437     0.06541     0.06144
   -12.96811     0.58248     0.02691     0.06436     0.06542     0.06142
   -12.95811     0.58176     0.02677     0.06427     0.06538     0.06138
   -12.94811     0.58135     0.02671     0.06413     0.06533     0.06136
   -12.93811     0.58211     0.02682     0.06403     0.06534     0.06148
   -12.92811     0.59676     0.02793     0.06514     0.06670     0.06320
   -12.91811     0.61675     0.02948     0.06667     0.06855     0.06554
   -12.90811     0.63853     0.03124     0.06829     0.07053     0.06805
   -12.89811     0.66209     0.03320     0.06999     0.07261     0.07078
   -12.88811     0.68747     0.03538     0.07179     0.07484     0.07372
   -12.87811     0.71506     0.03775     0.07371     0.07724     0.07689
   -12.86811     0.73988     0.04016     0.07519     0.07922     0.07980
   -12.85811     0.76605     0.04275     0.07672     0.08132     0.08287
   -12.84811     0.79239     0.04545     0.07812     0.08337     0.08599
   -12.83811     0.82308     0.04848     0.07990     0.08583     0.08957
   -12.82811     0.86088     0.05201     0.08227     0.08895     0.09394
   -12.81811     0.97502     0.06124     0.09088     0.09956     0.10671
   -12.80811     1.09944     0.07103     0.10043     0.11122     0.12065
   -12.79811     1.42738     0.09824     0.12723     0.14007     0.15605
   -12.78811     1.46283     0.10134     0.12931     0.14292     0.16011
   -12.77811     1.46106     0.10169     0.12823     0.14233     0.16010
   -12.76811     1.45759     0.10189     0.12704     0.14162     0.15992
   -12.75811     1.45246     0.10194     0.12574     0.14075     0.15954
   -12.74811     1.44561     0.10183     0.12434     0.13975     0.15898
   -12.73811     1.44027     0.10161     0.12310     0.13902     0.15862
   -12.72811     1.43659     0.10126     0.12203     0.13857     0.15853
   -12.71811     1.42975     0.10094     0.12093     0.13771     0.15788
   -12.70811     1.42023     0.10044     0.11966     0.13655     0.15687
   -12.69811     1.40793     0.09974     0.11816     0.13513     0.15559
   -12.68811     1.50670     0.10836     0.12528     0.14342     0.16586
   -12.67811     1.65824     0.12191     0.13669     0.15564     0.18138
   -12.66811     1.33922     0.09512     0.11084     0.12751     0.14767
   -12.65811     0.89882     0.05984     0.07428     0.08791     0.10047
   -12.64811     0.87973     0.05845     0.07261     0.08608     0.09838
   -12.63811     0.85999     0.05705     0.07090     0.08420     0.09622
   -12.62811     0.83973     0.05562     0.06915     0.08223     0.09398
   -12.61811     0.81887     0.05415     0.06735     0.08022     0.09166
   -12.60811     0.79745     0.05266     0.06552     0.07814     0.08931
   -12.59811     0.77543     0.05115     0.06364     0.07601     0.08686
   -12.58811     0.75285     0.04960     0.06171     0.07380     0.08435
   -12.57811     0.72968     0.04804     0.05975     0.07153     0.08177
   -12.56811     0.70594     0.04644     0.05774     0.06919     0.07914
   -12.55811     0.68160     0.04481     0.05570     0.06681     0.07642
   -12.54811     0.65673     0.04316     0.05362     0.06435     0.07363
   -12.53811     0.63125     0.04148     0.05150     0.06184     0.07079
   -12.52811     0.60516     0.03978     0.04933     0.05925     0.06787
   -12.51811     0.57854     0.03805     0.04712     0.05661     0.06489
   -12.50811     0.55152     0.03629     0.04488     0.05392     0.06186
   -12.49811     0.52431     0.03453     0.04264     0.05123     0.05881
   -12.48811     0.49709     0.03276     0.04042     0.04853     0.05574
   -12.47811     0.47043     0.03103     0.03824     0.04589     0.05275
   -12.46811     0.44439     0.02933     0.03613     0.04333     0.04985
   -12.45811     0.41904     0.02766     0.03407     0.04082     0.04699
   -12.44811     0.39426     0.02603     0.03207     0.03838     0.04422
   -12.43811     0.37013     0.02445     0.03013     0.03600     0.04151
   -12.42811     0.34662     0.02289     0.02825     0.03370     0.03889
   -12.41811     0.32716     0.02150     0.02674     0.03189     0.03669
   -12.40811     0.31711     0.02049     0.02611     0.03124     0.03552
