    # Energy          Si          Cr          Mn          Fe          Co
    -8.85407    -2.86427    -0.24889    -0.17350    -0.23728    -0.23433
    -8.84407    -2.82298    -0.24434    -0.17221    -0.23436    -0.23031
    -8.83507    -2.78740    -0.24010    -0.17143    -0.23187    -0.22660
    -8.82507    -2.69418    -0.23268    -0.16857    -0.22255    -0.21604
    -8.81507    -2.70087    -0.23379    -0.17086    -0.22236    -0.21510
    -8.80607    -2.81621    -0.24370    -0.17975    -0.23142    -0.22291
    -8.79607    -2.89059    -0.24920    -0.18571    -0.23722    -0.22827
    -8.78707    -2.76656    -0.23646    -0.17705    -0.22793    -0.22032
    -8.77707    -2.59921    -0.22048    -0.16515    -0.21554    -0.20931
    -8.76707    -2.43334    -0.20530    -0.15314    -0.20359    -0.19863
    -8.75807    -2.34466    -0.19706    -0.14663    -0.19750    -0.19328
    -8.74807    -2.31336    -0.19379    -0.14417    -0.19569    -0.19193
    -8.73907    -2.28123    -0.19047    -0.14161    -0.19384    -0.19056
    -8.72907    -2.24823    -0.18710    -0.13896    -0.19190    -0.18914
    -8.71907    -2.22233    -0.18445    -0.13682    -0.19052    -0.18823
    -8.71007    -2.21476    -0.18362    -0.13609    -0.19058    -0.18854
    -8.70007    -2.20811    -0.18290    -0.13540    -0.19071    -0.18895
    -8.69107    -2.20228    -0.18227    -0.13476    -0.19093    -0.18944
    -8.68107    -2.19618    -0.18164    -0.13409    -0.19111    -0.18991
    -8.67107    -2.18701    -0.18080    -0.13325    -0.19105    -0.19015
    -8.66207    -2.16715    -0.17905    -0.13174    -0.19002    -0.18950
    -8.65207    -2.13765    -0.17649    -0.12965    -0.18813    -0.18803
    -8.64207    -2.12354    -0.17563    -0.12846    -0.18742    -0.18774
    -8.63307    -2.14789    -0.17852    -0.12959    -0.18968    -0.19027
    -8.62307    -2.42060    -0.20337    -0.14603    -0.21099    -0.21076
    -8.61407    -2.72795    -0.23079    -0.16510    -0.23543    -0.23414
    -8.60407    -3.05970    -0.26008    -0.18628    -0.26220    -0.25970
    -8.59407    -3.36348    -0.28711    -0.20662    -0.28766    -0.28331
    -8.58507    -3.40889    -0.29231    -0.21353    -0.29567    -0.28683
    -8.57507    -3.44939    -0.29697    -0.21994    -0.30135    -0.29021
    -8.56607    -3.34356    -0.28751    -0.21506    -0.29248    -0.28326
    -8.55607    -3.22259    -0.27670    -0.20891    -0.28242    -0.27492
    -8.54607    -3.08554    -0.26473    -0.20148    -0.27109    -0.26489
    -8.53707    -2.91002    -0.24969    -0.19109    -0.25660    -0.25124
    -8.52707    -2.67605    -0.22920    -0.17582    -0.23757    -0.23231
    -8.51807    -2.43657    -0.20814    -0.15995    -0.21794    -0.21281
    -8.50807    -2.19410    -0.18685    -0.14373    -0.19798    -0.19296
    -8.49807    -2.07795    -0.17735    -0.13643    -0.18806    -0.18340
    -8.48907    -2.00732    -0.17193    -0.13220    -0.18183    -0.17758
    -8.47907    -1.93969    -0.16676    -0.12807    -0.17578    -0.17193
    -8.47007    -1.88721    -0.16292    -0.12489    -0.17091    -0.16730
    -8.46007    -1.85757    -0.16106    -0.12321    -0.16783    -0.16417
    -8.45007    -1.83107    -0.15944    -0.12168    -0.16494    -0.16122
    -8.44107    -1.80472    -0.15785    -0.12016    -0.16195    -0.15815
    -8.43107    -1.75805    -0.15426    -0.11721    -0.15719    -0.15344
    -8.42207    -1.68618    -0.14793    -0.11218    -0.15022    -0.14698
    -8.41207    -2.03150    -0.18022    -0.13376    -0.17725    -0.17475
    -8.40207    -2.00281    -0.17828    -0.13182    -0.17438    -0.17216
    -8.39307    -1.97626    -0.17642    -0.13002    -0.17182    -0.16982
    -8.38307    -1.94805    -0.17432    -0.12812    -0.16920    -0.16741
    -8.37407    -1.91801    -0.17198    -0.12608    -0.16654    -0.16494
    -8.36407    -1.88884    -0.16964    -0.12401    -0.16416    -0.16273
    -8.35407    -1.85523    -0.16683    -0.12167    -0.16147    -0.16020
    -8.34507    -1.82086    -0.16389    -0.11934    -0.15881    -0.15769
    -8.33507    -1.79473    -0.16165    -0.11755    -0.15705    -0.15606
    -8.32607    -1.76192    -0.15881    -0.11536    -0.15477    -0.15389
    -8.31607    -1.72575    -0.15578    -0.11300    -0.15222    -0.15138
    -8.30607    -1.68986    -0.15282    -0.11075    -0.14974    -0.14895
    -8.29707    -1.66784    -0.15100    -0.10962    -0.14862    -0.14780
    -8.28707    -1.64763    -0.14929    -0.10860    -0.14787    -0.14694
    -8.27807    -1.63100    -0.14789    -0.10773    -0.14736    -0.14633
    -8.26807    -1.63207    -0.14810    -0.10811    -0.14825    -0.14705
    -8.25807    -1.64143    -0.14902    -0.10898    -0.14978    -0.14841
    -8.24907    -1.66394    -0.15115    -0.11076    -0.15230    -0.15074
    -8.23907    -1.69943    -0.15453    -0.11349    -0.15583    -0.15405
    -8.23007    -1.74145    -0.15854    -0.11667    -0.15993    -0.15793
    -8.22007    -1.78921    -0.16308    -0.12024    -0.16454    -0.16229
    -8.21007    -1.84212    -0.16810    -0.12417    -0.16961    -0.16710
    -8.20107    -1.90015    -0.17360    -0.12845    -0.17514    -0.17235
    -8.19107    -1.96317    -0.17958    -0.13308    -0.18112    -0.17801
    -8.18207    -2.01611    -0.18505    -0.13692    -0.18592    -0.18260
    -8.17207    -2.07558    -0.19133    -0.14119    -0.19125    -0.18769
    -8.16207    -2.14214    -0.19839    -0.14594    -0.19713    -0.19328
    -8.15307    -2.21466    -0.20613    -0.15111    -0.20346    -0.19926
    -8.14307    -2.25681    -0.21107    -0.15421    -0.20668    -0.20256
    -8.13307    -2.29431    -0.21537    -0.15697    -0.20939    -0.20538
    -8.12407    -2.32337    -0.21865    -0.15910    -0.21131    -0.20738
    -8.11407    -2.34393    -0.22094    -0.16059    -0.21246    -0.20854
    -8.10507    -2.35589    -0.22224    -0.16145    -0.21282    -0.20886
    -8.09507    -2.34490    -0.22132    -0.16054    -0.21136    -0.20734
    -8.08507    -2.32368    -0.21944    -0.15894    -0.20912    -0.20508
    -8.07607    -2.29702    -0.21706    -0.15699    -0.20648    -0.20247
    -8.06607    -2.60924    -0.24325    -0.17652    -0.23494    -0.23325
    -8.05707    -2.73303    -0.25436    -0.18498    -0.24644    -0.24529
    -8.04707    -2.76157    -0.25617    -0.18746    -0.24977    -0.25010
    -8.03707    -2.64850    -0.24505    -0.17962    -0.24035    -0.24263
    -8.02807    -2.77372    -0.25632    -0.18841    -0.25252    -0.25532
    -8.01807    -2.92190    -0.26974    -0.19891    -0.26677    -0.26999
    -8.00907    -3.07143    -0.28333    -0.20960    -0.28114    -0.28478
    -7.99907    -3.21977    -0.29684    -0.22029    -0.29540    -0.29944
    -7.98907    -3.22972    -0.29868    -0.22173    -0.29672    -0.30001
    -7.98007    -3.07421    -0.28535    -0.21172    -0.28221    -0.28490
    -7.97007    -2.97720    -0.27561    -0.20534    -0.27397    -0.27621
    -7.96107    -2.88549    -0.26603    -0.19931    -0.26630    -0.26803
    -7.95107    -2.79229    -0.25607    -0.19314    -0.25857    -0.25971
    -7.94107    -2.66461    -0.24303    -0.18454    -0.24765    -0.24823
    -7.93207    -2.49987    -0.22661    -0.17342    -0.23331    -0.23341
    -7.92207    -2.33550    -0.21042    -0.16215    -0.21902    -0.21873
    -7.91307    -2.27801    -0.20452    -0.15823    -0.21393    -0.21347
    -7.90307    -2.25289    -0.20184    -0.15664    -0.21158    -0.21107
    -7.89307    -2.24290    -0.20064    -0.15620    -0.21058    -0.21006
    -7.88407    -2.29197    -0.20418    -0.15960    -0.21485    -0.21444
    -7.87407    -2.35836    -0.20982    -0.16432    -0.22065    -0.22041
    -7.86507    -2.40722    -0.21472    -0.16811    -0.22487    -0.22482
    -7.85507    -2.44984    -0.21915    -0.17151    -0.22855    -0.22870
    -7.84507    -2.48383    -0.22285    -0.17433    -0.23148    -0.23183
    -7.83607    -2.50908    -0.22583    -0.17658    -0.23368    -0.23422
    -7.82607    -2.52564    -0.22806    -0.17827    -0.23512    -0.23586
    -7.81707    -2.53254    -0.22944    -0.17930    -0.23572    -0.23665
    -7.80707    -2.52358    -0.22918    -0.17918    -0.23488    -0.23595
    -7.79707    -2.49778    -0.22714    -0.17782    -0.23249    -0.23364
    -7.78807    -2.46231    -0.22397    -0.17572    -0.22930    -0.23045
    -7.77807    -2.40969    -0.21909    -0.17235    -0.22455    -0.22557
    -7.76907    -2.35890    -0.21444    -0.16912    -0.21995    -0.22085
    -7.75907    -2.30993    -0.20999    -0.16602    -0.21553    -0.21630
    -7.74907    -2.26281    -0.20578    -0.16305    -0.21127    -0.21193
    -7.74007    -2.21427    -0.20146    -0.15995    -0.20684    -0.20740
    -7.73007    -2.16773    -0.19738    -0.15700    -0.20259    -0.20307
    -7.72107    -2.12393    -0.19361    -0.15425    -0.19860    -0.19900
    -7.71107    -2.08637    -0.19049    -0.15195    -0.19518    -0.19552
    -7.70107    -2.05583    -0.18809    -0.15012    -0.19241    -0.19269
    -7.69207    -2.02102    -0.18529    -0.14796    -0.18924    -0.18948
    -7.68207    -1.98221    -0.18209    -0.14548    -0.18570    -0.18591
    -7.67307    -1.93925    -0.17851    -0.14268    -0.18180    -0.18196
    -7.66307    -1.88932    -0.17428    -0.13935    -0.17725    -0.17738
    -7.65307    -1.83276    -0.16949    -0.13549    -0.17213    -0.17224
    -7.64407    -1.80530    -0.16825    -0.13376    -0.17008    -0.17011
    -7.63407    -1.78399    -0.16783    -0.13260    -0.16866    -0.16874
    -7.62407    -1.77352    -0.16851    -0.13205    -0.16849    -0.16886
    -7.61507    -1.78726    -0.17133    -0.13295    -0.17112    -0.17222
    -7.60507    -1.81594    -0.17518    -0.13469    -0.17549    -0.17748
    -7.59607    -1.84283    -0.17834    -0.13631    -0.17952    -0.18253
    -7.58607    -1.83409    -0.17750    -0.13571    -0.17979    -0.18381
    -7.57607    -1.80311    -0.17479    -0.13426    -0.17781    -0.18271
    -7.56707    -1.80494    -0.17524    -0.13577    -0.17908    -0.18458
    -7.55707    -1.79486    -0.17414    -0.13613    -0.17926    -0.18504
    -7.54807    -1.79459    -0.17384    -0.13721    -0.18040    -0.18617
    -7.53807    -1.79691    -0.17396    -0.13831    -0.18158    -0.18732
    -7.52807    -1.94188    -0.18911    -0.15025    -0.19621    -0.20227
    -7.51907    -2.46607    -0.24342    -0.19143    -0.24708    -0.25419
    -7.50907    -2.56435    -0.25260    -0.19880    -0.25772    -0.26469
    -7.50007    -2.64515    -0.26000    -0.20472    -0.26672    -0.27362
    -7.49007    -2.70834    -0.26565    -0.20916    -0.27409    -0.28094
    -7.48007    -2.74094    -0.26825    -0.21127    -0.27850    -0.28530
    -7.47107    -2.62157    -0.25589    -0.20276    -0.26756    -0.27389
    -7.46107    -2.46512    -0.24026    -0.19178    -0.25259    -0.25825
    -7.45207    -2.28537    -0.22270    -0.17932    -0.23497    -0.23982
    -7.44207    -2.17258    -0.21204    -0.17132    -0.22405    -0.22827
    -7.43207    -2.05865    -0.20129    -0.16317    -0.21296    -0.21658
    -7.42307    -1.95884    -0.19194    -0.15604    -0.20319    -0.20629
    -7.41307    -1.90814    -0.18741    -0.15269    -0.19827    -0.20096
    -7.40407    -1.85795    -0.18289    -0.14933    -0.19340    -0.19570
    -7.39407    -1.88712    -0.18726    -0.15263    -0.19669    -0.19866
    -7.38407    -1.92548    -0.19239    -0.15664    -0.20096    -0.20273
    -7.37507    -1.96428    -0.19729    -0.16063    -0.20533    -0.20698
    -7.36507    -1.91037    -0.19189    -0.15653    -0.20038    -0.20196
    -7.35607    -1.78754    -0.17885    -0.14618    -0.18853    -0.19037
    -7.34607    -1.66103    -0.16538    -0.13542    -0.17634    -0.17864
    -7.33607    -1.52932    -0.15130    -0.12414    -0.16362    -0.16660
    -7.32707    -1.47853    -0.14598    -0.12002    -0.15899    -0.16219
    -7.31707    -1.64384    -0.16250    -0.13190    -0.17801    -0.18389
    -7.30807    -1.79327    -0.17888    -0.14349    -0.19614    -0.20288
    -7.29807    -2.08206    -0.21088    -0.16714    -0.23025    -0.23774
    -7.28807    -2.12054    -0.21488    -0.16997    -0.23492    -0.24345
    -7.27907    -2.15194    -0.21833    -0.17229    -0.23878    -0.24830
    -7.26907    -2.18452    -0.22199    -0.17480    -0.24282    -0.25326
    -7.26007    -2.21932    -0.22598    -0.17753    -0.24713    -0.25842
    -7.25007    -2.25561    -0.23019    -0.18045    -0.25164    -0.26370
    -7.24007    -2.29691    -0.23509    -0.18392    -0.25671    -0.26957
    -7.23107    -2.34339    -0.24068    -0.18795    -0.26238    -0.27598
    -7.22107    -2.37720    -0.24517    -0.19116    -0.26673    -0.28085
    -7.21207    -2.29512    -0.23814    -0.18523    -0.25807    -0.27209
    -7.20207    -2.20153    -0.22976    -0.17856    -0.24817    -0.26197
    -7.19207    -2.19835    -0.23041    -0.17925    -0.24858    -0.26253
    -7.18307    -2.19608    -0.23121    -0.18011    -0.24911    -0.26329
    -7.17307    -2.19574    -0.23226    -0.18120    -0.24997    -0.26438
    -7.16407    -2.19660    -0.23347    -0.18243    -0.25103    -0.26577
    -7.15407    -2.19891    -0.23485    -0.18378    -0.25219    -0.26725
    -7.14407    -2.20023    -0.23610    -0.18494    -0.25303    -0.26829
    -7.13507    -2.19895    -0.23707    -0.18579    -0.25329    -0.26869
    -7.12507    -2.19496    -0.23779    -0.18632    -0.25299    -0.26841
    -7.11507    -2.18832    -0.23824    -0.18653    -0.25214    -0.26747
    -7.10607    -2.17853    -0.23840    -0.18639    -0.25069    -0.26581
    -7.09607    -2.14855    -0.23655    -0.18464    -0.24673    -0.26143
    -7.08707    -2.11863    -0.23464    -0.18254    -0.24211    -0.25600
    -7.07707    -2.09952    -0.23390    -0.18146    -0.23893    -0.25217
    -7.06707    -2.09232    -0.23442    -0.18155    -0.23750    -0.25034
    -7.05807    -2.04736    -0.23053    -0.17896    -0.23265    -0.24480
    -7.04807    -2.02295    -0.22872    -0.17812    -0.23055    -0.24238
    -7.03907    -2.02330    -0.22954    -0.17930    -0.23144    -0.24333
    -7.02907    -2.04539    -0.23243    -0.18210    -0.23485    -0.24697
    -7.01907    -2.11015    -0.23857    -0.18775    -0.24388    -0.25636
    -7.01007    -2.06954    -0.23326    -0.18347    -0.24185    -0.25438
    -7.00007    -2.30803    -0.25676    -0.20588    -0.27299    -0.28674
    -6.99107    -2.21557    -0.24748    -0.19768    -0.26388    -0.27738
    -6.98107    -2.12930    -0.23879    -0.19005    -0.25529    -0.26854
    -6.97107    -2.05832    -0.23151    -0.18359    -0.24824    -0.26130
    -6.96207    -1.98609    -0.22400    -0.17702    -0.24094    -0.25381
    -6.95207    -1.91267    -0.21627    -0.17032    -0.23338    -0.24602
    -6.94307    -1.83800    -0.20828    -0.16351    -0.22558    -0.23798
    -6.93307    -1.76216    -0.20008    -0.15659    -0.21753    -0.22965
    -6.92307    -1.68509    -0.19164    -0.14955    -0.20923    -0.22106
    -6.91407    -1.60687    -0.18297    -0.14239    -0.20069    -0.21218
    -6.90407    -1.45760    -0.16720    -0.13012    -0.18221    -0.19254
    -6.89507    -1.19132    -0.14036    -0.10967    -0.14720    -0.15436
    -6.88507    -1.13223    -0.13355    -0.10472    -0.14061    -0.14730
    -6.87507    -1.18206    -0.13805    -0.11301    -0.15460    -0.16128
    -6.86607    -1.24995    -0.14455    -0.12314    -0.17015    -0.17682
    -6.85607    -1.33628    -0.15306    -0.13512    -0.18733    -0.19398
    -6.84707    -1.44091    -0.16359    -0.14895    -0.20613    -0.21274
    -6.83707    -1.75136    -0.19765    -0.18240    -0.24893    -0.25587
    -6.82707    -1.90452    -0.21606    -0.19555    -0.25767    -0.26438
    -6.81807    -1.90785    -0.21699    -0.19408    -0.25496    -0.26205
    -6.80807    -1.91551    -0.21813    -0.19319    -0.25306    -0.26065
    -6.79907    -2.13379    -0.24309    -0.21347    -0.28019    -0.28852
    -6.78907    -2.14167    -0.24354    -0.21399    -0.28288    -0.29209
    -6.77907    -2.15247    -0.24455    -0.21518    -0.28609    -0.29620
    -6.77007    -2.15845    -0.24517    -0.21594    -0.28880    -0.29993
    -6.76007    -2.22766    -0.25289    -0.22311    -0.29938    -0.31211
    -6.75107    -2.32611    -0.26363    -0.23307    -0.31382    -0.32839
    -6.74107    -2.41520    -0.27303    -0.24215    -0.32706    -0.34326
    -6.73107    -2.48985    -0.28059    -0.25000    -0.33835    -0.35605
    -6.72207    -2.55431    -0.28686    -0.25709    -0.34833    -0.36732
    -6.71207    -2.60875    -0.29187    -0.26344    -0.35708    -0.37727
    -6.70307    -2.64926    -0.29518    -0.26861    -0.36398    -0.38510
    -6.69307    -2.67134    -0.29696    -0.27229    -0.36859    -0.39021
    -6.68307    -2.69892    -0.30042    -0.27673    -0.37407    -0.39602
    -6.67407    -2.73489    -0.30523    -0.28213    -0.38065    -0.40311
    -6.66407    -2.74453    -0.30668    -0.28510    -0.38374    -0.40660
    -6.65507    -2.79493    -0.31323    -0.29240    -0.39220    -0.41562
    -6.64507    -2.89141    -0.32567    -0.30468    -0.40713    -0.43142
    -6.63507    -2.99122    -0.33889    -0.31730    -0.42295    -0.44810
    -6.62607    -2.94332    -0.33455    -0.31327    -0.41863    -0.44371
    -6.61607    -2.77235    -0.31561    -0.29540    -0.39741    -0.42165
    -6.60607    -2.59873    -0.29616    -0.27713    -0.37565    -0.39908
    -6.59707    -2.46265    -0.28104    -0.26205    -0.35879    -0.38175
    -6.58707    -2.33074    -0.26621    -0.24710    -0.34217    -0.36481
    -6.57807    -2.24543    -0.25672    -0.23690    -0.33166    -0.35461
    -6.56807    -2.12390    -0.24455    -0.22387    -0.31332    -0.33492
    -6.55807    -1.85972    -0.21568    -0.19652    -0.27483    -0.29334
    -6.54907    -1.39876    -0.16244    -0.14922    -0.21090    -0.22508
    -6.53907    -1.18033    -0.13755    -0.12655    -0.17935    -0.19132
    -6.53007    -1.01454    -0.11900    -0.10941    -0.15474    -0.16467
    -6.52007    -0.88457    -0.10447    -0.09602    -0.13581    -0.14440
    -6.51007    -0.78635    -0.09561    -0.08665    -0.12265    -0.13047
    -6.50107    -0.68353    -0.08698    -0.07706    -0.10894    -0.11585
    -6.49107    -0.58877    -0.07995    -0.06858    -0.09672    -0.10271
    -6.48207    -0.51203    -0.07511    -0.06206    -0.08736    -0.09252
    -6.47207    -0.46053    -0.07296    -0.05816    -0.08183    -0.08637
    -6.46207    -0.43620    -0.07381    -0.05709    -0.08048    -0.08460
    -6.45307    -0.44557    -0.07870    -0.05963    -0.08442    -0.08846
    -6.44307    -0.47596    -0.08612    -0.06443    -0.09181    -0.09606
    -6.43407    -0.52364    -0.09563    -0.07111    -0.10211    -0.10683
    -6.42407    -0.58859    -0.10723    -0.07965    -0.11533    -0.12079
    -6.41407    -0.67086    -0.12090    -0.09005    -0.13146    -0.13792
    -6.40507    -0.76872    -0.13650    -0.10214    -0.15021    -0.15792
    -6.39507    -0.91974    -0.15709    -0.12009    -0.18042    -0.19065
    -6.38607    -1.14464    -0.18687    -0.14602    -0.22497    -0.23993
    -6.37607    -1.27603    -0.20486    -0.16050    -0.24824    -0.26568
    -6.36607    -1.34242    -0.21227    -0.16702    -0.25842    -0.27686
    -6.35707    -1.34754    -0.21002    -0.16639    -0.25651    -0.27454
    -6.34707    -1.31259    -0.20211    -0.16185    -0.24698    -0.26352
    -6.33807    -1.34709    -0.20648    -0.16626    -0.24834    -0.26411
    -6.32807    -1.41976    -0.21635    -0.17475    -0.25599    -0.27182
    -6.31807    -1.52854    -0.23135    -0.18697    -0.26960    -0.28631
    -6.30907    -1.66695    -0.25068    -0.20246    -0.28856    -0.30686
    -6.29907    -1.81440    -0.27112    -0.21850    -0.30830    -0.32840
    -6.29007    -1.97160    -0.29279    -0.23511    -0.32884    -0.35099
    -6.28007    -2.26297    -0.32636    -0.26362    -0.36597    -0.39183
    -6.27007    -2.49777    -0.35133    -0.28591    -0.39473    -0.42374
    -6.26107    -2.62854    -0.36252    -0.29661    -0.40854    -0.43988
    -6.25107    -2.40839    -0.33138    -0.27479    -0.37426    -0.40082
    -6.24207    -1.96304    -0.26846    -0.22654    -0.30893    -0.33015
    -6.23207    -1.67519    -0.22563    -0.18968    -0.26575    -0.28687
    -6.22207    -1.64126    -0.22073    -0.18539    -0.26091    -0.28196
    -6.21307    -1.65390    -0.22360    -0.18699    -0.26364    -0.28498
    -6.20307    -1.67287    -0.22777    -0.18943    -0.26752    -0.28908
    -6.19407    -1.69710    -0.23324    -0.19257    -0.27218    -0.29404
    -6.18407    -1.72690    -0.24007    -0.19646    -0.27766    -0.29999
    -6.17407    -1.76198    -0.24820    -0.20109    -0.28393    -0.30685
    -6.16507    -1.79877    -0.25688    -0.20603    -0.29047    -0.31400
    -6.15507    -1.80631    -0.25819    -0.20722    -0.29220    -0.31601
    -6.14507    -1.81157    -0.25899    -0.20815    -0.29359    -0.31770
    -6.13607    -1.81453    -0.25933    -0.20881    -0.29464    -0.31900
    -6.12607    -1.81526    -0.25917    -0.20924    -0.29537    -0.32000
    -6.11707    -1.81695    -0.25913    -0.20981    -0.29620    -0.32118
    -6.10707    -1.82097    -0.25940    -0.21068    -0.29740    -0.32272
    -6.09707    -1.82881    -0.26047    -0.21209    -0.29925    -0.32496
    -6.08807    -1.84032    -0.26205    -0.21400    -0.30172    -0.32792
    -6.07807    -1.85269    -0.26362    -0.21602    -0.30437    -0.33107
    -6.06907    -1.86333    -0.26485    -0.21787    -0.30677    -0.33394
    -6.05907    -1.86780    -0.26529    -0.21906    -0.30821    -0.33573
    -6.04907    -1.85588    -0.26389    -0.21837    -0.30703    -0.33463
    -6.04007    -1.83907    -0.26193    -0.21713    -0.30505    -0.33266
    -6.03007    -1.79503    -0.25722    -0.21319    -0.29911    -0.32638
    -6.02107    -1.74000    -0.25142    -0.20813    -0.29149    -0.31831
    -6.01107    -1.70742    -0.24792    -0.20548    -0.28749    -0.31413
    -6.00107    -1.68419    -0.24527    -0.20393    -0.28464    -0.31107
    -5.99207    -1.69032    -0.24550    -0.20538    -0.28607    -0.31274
    -5.98207    -1.69525    -0.24555    -0.20671    -0.28734    -0.31429
    -5.97307    -1.70153    -0.24577    -0.20818    -0.28890    -0.31627
    -5.96307    -1.70808    -0.24613    -0.20964    -0.29065    -0.31851
    -5.95307    -1.72842    -0.24827    -0.21318    -0.29531    -0.32373
    -5.94407    -1.76542    -0.25257    -0.21906    -0.30322    -0.33235
    -5.93407    -1.80658    -0.25775    -0.22550    -0.31208    -0.34201
    -5.92507    -2.21030    -0.31690    -0.27761    -0.37870    -0.42302
    -5.91507    -2.19635    -0.30773    -0.27865    -0.38028    -0.42633
    -5.90507    -2.20912    -0.31329    -0.28639    -0.38283    -0.43117
    -5.89607    -2.26785    -0.32440    -0.29629    -0.39421    -0.44555
    -5.88607    -2.28057    -0.32989    -0.29942    -0.39788    -0.45145
    -5.87707    -2.25322    -0.32980    -0.29696    -0.39482    -0.44963
    -5.86707    -2.20024    -0.32675    -0.29221    -0.38904    -0.44280
    -5.85707    -2.39558    -0.36196    -0.32795    -0.42686    -0.47823
    -5.84807    -2.43453    -0.37123    -0.33519    -0.43776    -0.48799
    -5.83807    -2.48371    -0.38187    -0.34391    -0.44991    -0.49912
    -5.82907    -2.53452    -0.39211    -0.35268    -0.46147    -0.50975
    -5.81907    -2.58634    -0.40192    -0.36140    -0.47225    -0.51978
    -5.80907    -2.59933    -0.40512    -0.36442    -0.47572    -0.52114
    -5.80007    -2.55048    -0.39832    -0.35791    -0.46862    -0.51135
    -5.79007    -2.46934    -0.38675    -0.34652    -0.45604    -0.49568
    -5.78107    -2.38612    -0.37462    -0.33479    -0.44291    -0.47943
    -5.77107    -2.30565    -0.36288    -0.32327    -0.43016    -0.46381
    -5.76107    -2.22942    -0.35183    -0.31224    -0.41804    -0.44921
    -5.75207    -2.15752    -0.34147    -0.30160    -0.40659    -0.43568
    -5.74207    -2.08989    -0.33183    -0.29145    -0.39578    -0.42317
    -5.73307    -2.02650    -0.32285    -0.28173    -0.38563    -0.41170
    -5.72307    -1.96275    -0.31372    -0.27175    -0.37521    -0.40029
    -5.71307    -1.89678    -0.30380    -0.26113    -0.36372    -0.38857
    -5.70407    -1.81958    -0.29224    -0.24879    -0.35001    -0.37495
    -5.69407    -1.71170    -0.27602    -0.23166    -0.33033    -0.35526
    -5.68507    -1.62090    -0.26257    -0.21678    -0.31237    -0.33893
    -5.67507    -1.55112    -0.25271    -0.20514    -0.29782    -0.32645
    -5.66507    -1.53208    -0.25105    -0.20118    -0.29381    -0.32428
    -5.65607    -1.56596    -0.25754    -0.20479    -0.29981    -0.33296
    -5.64607    -1.61165    -0.26558    -0.21010    -0.30783    -0.34403
    -5.63607    -1.66234    -0.27404    -0.21631    -0.31698    -0.35576
    -5.62707    -1.78535    -0.29223    -0.23246    -0.33948    -0.38116
    -5.61707    -1.98020    -0.32072    -0.25894    -0.37562    -0.42000
    -5.60807    -2.10662    -0.34083    -0.27652    -0.40100    -0.44538
    -5.59807    -2.23337    -0.36129    -0.29414    -0.42653    -0.47142
    -5.58807    -2.35244    -0.38148    -0.31065    -0.45051    -0.49708
    -5.57907    -2.45270    -0.40051    -0.32452    -0.47072    -0.52035
    -5.56907    -2.53881    -0.41866    -0.33651    -0.48842    -0.54156
    -5.56007    -2.59440    -0.43286    -0.34450    -0.50061    -0.55630
    -5.55007    -2.55407    -0.43335    -0.33963    -0.49427    -0.55065
    -5.54007    -2.55575    -0.44122    -0.34055    -0.49570    -0.55316
    -5.53107    -2.67205    -0.46637    -0.35739    -0.51870    -0.57979
    -5.52107    -2.77137    -0.48777    -0.37209    -0.53830    -0.60271
    -5.51207    -2.79930    -0.49522    -0.37798    -0.54350    -0.60910
    -5.50207    -2.72569    -0.48319    -0.37037    -0.52892    -0.59241
    -5.49207    -2.75657    -0.49059    -0.37654    -0.53495    -0.60005
    -5.48307    -2.77186    -0.49472    -0.38042    -0.53794    -0.60466
    -5.47307    -2.55944    -0.45654    -0.34849    -0.49953    -0.56263
    -5.46407    -2.49778    -0.44521    -0.33981    -0.48875    -0.55142
    -5.45407    -2.49998    -0.44503    -0.34064    -0.49027    -0.55329
    -5.44407    -2.47589    -0.43972    -0.33866    -0.48682    -0.54704
    -5.43507    -2.44548    -0.43313    -0.33619    -0.48296    -0.53802
    -5.42507    -2.41803    -0.42727    -0.33420    -0.47979    -0.52992
    -5.41607    -2.39253    -0.42197    -0.33260    -0.47716    -0.52247
    -5.40607    -2.38266    -0.41958    -0.33264    -0.47764    -0.52017
    -5.39607    -2.38643    -0.41935    -0.33415    -0.48066    -0.52164
    -5.38707    -2.21007    -0.38849    -0.30996    -0.44058    -0.48820
    -5.37707    -2.19555    -0.38364    -0.30800    -0.43678    -0.48805
    -5.36807    -2.32174    -0.40222    -0.32553    -0.46437    -0.51938
    -5.35807    -2.41745    -0.41735    -0.33987    -0.48593    -0.54423
    -5.34807    -2.45641    -0.42316    -0.34631    -0.49589    -0.55673
    -5.33907    -2.35428    -0.40503    -0.33301    -0.47562    -0.53703
    -5.32907    -2.28470    -0.39324    -0.32613    -0.46127    -0.52282
    -5.32007    -2.20309    -0.37904    -0.31862    -0.44388    -0.50327
    -5.31007    -2.10459    -0.36192    -0.30883    -0.42289    -0.47944
    -5.30007    -1.99123    -0.34214    -0.29712    -0.39880    -0.45191
    -5.29107    -1.91734    -0.32858    -0.28965    -0.38342    -0.43446
    -5.28107    -2.26196    -0.38102    -0.34926    -0.45191    -0.51220
    -5.27207    -2.63766    -0.43994    -0.41369    -0.52859    -0.59686
    -5.26207    -2.57491    -0.43140    -0.40454    -0.52037    -0.58489
    -5.25207    -2.27767    -0.38645    -0.35853    -0.46653    -0.51957
    -5.24307    -2.14643    -0.36463    -0.33918    -0.44392    -0.49120
