    # Energy          Si          Cr          Fe          Co          Ni
   -12.54764    -0.68288    -0.05456    -0.06669    -0.06571    -0.06526
   -12.53764    -0.65656    -0.05245    -0.06415    -0.06300    -0.06283
   -12.52764    -0.62999    -0.05032    -0.06159    -0.06027    -0.06035
   -12.51764    -0.60315    -0.04820    -0.05901    -0.05755    -0.05785
   -12.50764    -0.57614    -0.04605    -0.05638    -0.05483    -0.05532
   -12.49764    -0.54889    -0.04390    -0.05372    -0.05213    -0.05277
   -12.48764    -0.52145    -0.04173    -0.05103    -0.04941    -0.05018
   -12.47764    -0.49426    -0.03958    -0.04836    -0.04675    -0.04761
   -12.46764    -0.46766    -0.03748    -0.04576    -0.04415    -0.04508
   -12.45764    -0.44191    -0.03545    -0.04322    -0.04166    -0.04264
   -12.44764    -0.41789    -0.03354    -0.04082    -0.03937    -0.04036
   -12.43764    -0.39561    -0.03177    -0.03856    -0.03727    -0.03823
   -12.42764    -0.37509    -0.03013    -0.03643    -0.03538    -0.03628
   -12.41764    -0.35753    -0.02868    -0.03455    -0.03385    -0.03459
   -12.40764    -0.36235    -0.02867    -0.03518    -0.03446    -0.03499
   -12.39764    -0.37661    -0.02933    -0.03660    -0.03603    -0.03642
   -12.38764    -0.39407    -0.03022    -0.03829    -0.03795    -0.03814
   -12.37764    -0.41478    -0.03135    -0.04026    -0.04021    -0.04015
   -12.36764    -0.43951    -0.03279    -0.04260    -0.04288    -0.04253
   -12.35764    -0.47239    -0.03482    -0.04574    -0.04632    -0.04570
   -12.34764    -0.50922    -0.03716    -0.04921    -0.05015    -0.04921
   -12.33764    -0.63905    -0.04648    -0.05941    -0.06428    -0.06206
   -12.32764    -0.81002    -0.05874    -0.07355    -0.08221    -0.07906
   -12.31764    -1.00293    -0.07301    -0.09053    -0.10114    -0.09821
   -12.30764    -1.20160    -0.08760    -0.10906    -0.11976    -0.11790
   -12.29764    -1.03391    -0.07618    -0.09542    -0.10146    -0.09978
   -12.28764    -1.07225    -0.08012    -0.09858    -0.10456    -0.10278
   -12.27764    -1.11401    -0.08443    -0.10203    -0.10792    -0.10606
   -12.26764    -1.15918    -0.08915    -0.10578    -0.11156    -0.10962
   -12.25764    -1.29409    -0.10418    -0.11710    -0.12176    -0.12008
   -12.24764    -1.50000    -0.12721    -0.13428    -0.13699    -0.13668
   -12.23764    -1.71274    -0.15078    -0.15194    -0.15255    -0.15472
   -12.22764    -1.90565    -0.17170    -0.16815    -0.16667    -0.17165
   -12.21764    -1.64340    -0.13987    -0.14673    -0.14989    -0.14863
   -12.20764    -1.65981    -0.14078    -0.14842    -0.15175    -0.14984
   -12.19764    -1.67693    -0.14173    -0.15020    -0.15367    -0.15112
   -12.18764    -1.69384    -0.14266    -0.15200    -0.15557    -0.15242
   -12.17764    -1.79125    -0.14945    -0.16062    -0.16671    -0.16031
   -12.16764    -1.96038    -0.16129    -0.17606    -0.18592    -0.17388
   -12.15764    -1.97833    -0.16210    -0.17876    -0.18853    -0.17423
   -12.14764    -2.00303    -0.16358    -0.18183    -0.19180    -0.17532
   -12.13764    -2.02386    -0.16513    -0.18432    -0.19446    -0.17645
   -12.12764    -2.03585    -0.16643    -0.18584    -0.19589    -0.17729
   -12.11764    -2.04249    -0.16769    -0.18670    -0.19640    -0.17827
   -12.10764    -1.96775    -0.16254    -0.18005    -0.18843    -0.17196
   -12.09764    -1.81298    -0.15066    -0.16612    -0.17258    -0.15797
   -12.08764    -1.66630    -0.13910    -0.15264    -0.15768    -0.14476
   -12.07764    -1.52586    -0.12804    -0.13937    -0.14333    -0.13235
   -12.06764    -1.39154    -0.11747    -0.12634    -0.12956    -0.12074
   -12.05764    -1.28664    -0.10915    -0.11601    -0.11878    -0.11190
   -12.04764    -1.24988    -0.10604    -0.11278    -0.11512    -0.10897
   -12.03764    -1.22498    -0.10419    -0.11057    -0.11242    -0.10695
   -12.02764    -1.20422    -0.10271    -0.10872    -0.11007    -0.10532
   -12.01764    -1.18607    -0.10143    -0.10709    -0.10796    -0.10394
   -12.00764    -1.17052    -0.10035    -0.10568    -0.10611    -0.10282
   -11.99764    -1.15760    -0.09945    -0.10450    -0.10449    -0.10197
   -11.98764    -1.14737    -0.09877    -0.10356    -0.10312    -0.10139
   -11.97764    -1.14346    -0.09864    -0.10318    -0.10229    -0.10149
   -11.96764    -1.16017    -0.10041    -0.10449    -0.10308    -0.10387
   -11.95764    -1.16597    -0.10114    -0.10484    -0.10305    -0.10513
   -11.94764    -1.16095    -0.10079    -0.10424    -0.10218    -0.10526
   -11.93764    -1.14510    -0.09939    -0.10267    -0.10048    -0.10427
   -11.92764    -1.11905    -0.09698    -0.10021    -0.09800    -0.10222
   -11.91764    -1.08619    -0.09385    -0.09710    -0.09503    -0.09946
   -11.90764    -1.04522    -0.09004    -0.09329    -0.09140    -0.09598
   -11.89764    -0.99530    -0.08550    -0.08868    -0.08697    -0.09170
   -11.88764    -0.93647    -0.08021    -0.08327    -0.08179    -0.08665
   -11.87764    -0.87511    -0.07476    -0.07766    -0.07636    -0.08134
   -11.86764    -0.82274    -0.07013    -0.07286    -0.07170    -0.07673
   -11.85764    -0.77846    -0.06619    -0.06885    -0.06771    -0.07283
   -11.84764    -0.73866    -0.06258    -0.06531    -0.06415    -0.06934
   -11.83764    -0.70338    -0.05929    -0.06224    -0.06101    -0.06627
   -11.82764    -0.67257    -0.05634    -0.05963    -0.05829    -0.06363
   -11.81764    -0.64653    -0.05371    -0.05753    -0.05600    -0.06144
   -11.80764    -0.63470    -0.05190    -0.05699    -0.05505    -0.06085
   -11.79764    -0.62524    -0.05026    -0.05669    -0.05438    -0.06044
   -11.78764    -0.61819    -0.04880    -0.05662    -0.05395    -0.06020
   -11.77764    -0.61666    -0.04776    -0.05710    -0.05407    -0.06045
   -11.76764    -0.62123    -0.04719    -0.05818    -0.05481    -0.06126
   -11.75764    -0.61857    -0.04558    -0.05868    -0.05506    -0.06158
   -11.74764    -0.62733    -0.04529    -0.06020    -0.05626    -0.06274
   -11.73764    -0.64630    -0.04604    -0.06262    -0.05830    -0.06472
   -11.72764    -0.67042    -0.04723    -0.06549    -0.06079    -0.06717
   -11.71764    -0.69970    -0.04885    -0.06885    -0.06377    -0.07007
   -11.70764    -0.73416    -0.05090    -0.07265    -0.06719    -0.07343
   -11.69764    -0.77293    -0.05332    -0.07685    -0.07101    -0.07719
   -11.68764    -0.81453    -0.05597    -0.08128    -0.07509    -0.08120
   -11.67764    -0.85782    -0.05876    -0.08589    -0.07932    -0.08533
   -11.66764    -0.90288    -0.06168    -0.09065    -0.08378    -0.08960
   -11.65764    -0.95513    -0.06510    -0.09606    -0.08897    -0.09447
   -11.64764    -1.01643    -0.06916    -0.10226    -0.09513    -0.10013
   -11.63764    -1.09572    -0.07459    -0.11014    -0.10335    -0.10692
   -11.62764    -1.20130    -0.08203    -0.12127    -0.11430    -0.11509
   -11.61764    -1.29809    -0.08880    -0.13196    -0.12395    -0.12239
   -11.60764    -1.35472    -0.09287    -0.13815    -0.12947    -0.12647
   -11.59764    -1.38709    -0.09537    -0.14150    -0.13251    -0.12858
   -11.58764    -1.39567    -0.09636    -0.14205    -0.13315    -0.12876
   -11.57764    -1.38487    -0.09619    -0.14040    -0.13174    -0.12730
   -11.56764    -1.36276    -0.09568    -0.13716    -0.12894    -0.12498
   -11.55764    -1.34888    -0.09616    -0.13454    -0.12682    -0.12333
   -11.54764    -1.36411    -0.09946    -0.13450    -0.12741    -0.12422
   -11.53764    -1.52714    -0.11609    -0.14705    -0.14203    -0.13908
   -11.52764    -1.60669    -0.12449    -0.15240    -0.14918    -0.14678
   -11.51764    -1.62609    -0.12668    -0.15386    -0.15053    -0.14828
   -11.50764    -1.61620    -0.12594    -0.15321    -0.14914    -0.14665
   -11.49764    -1.57247    -0.12197    -0.14995    -0.14451    -0.14147
   -11.48764    -1.51245    -0.11649    -0.14501    -0.13856    -0.13480
   -11.47764    -1.48069    -0.11374    -0.14144    -0.13573    -0.13139
   -11.46764    -1.49268    -0.11497    -0.14176    -0.13688    -0.13226
   -11.45764    -1.52070    -0.11750    -0.14381    -0.13932    -0.13433
   -11.44764    -1.54615    -0.11979    -0.14562    -0.14152    -0.13621
   -11.43764    -1.56572    -0.12162    -0.14692    -0.14317    -0.13762
   -11.42764    -1.57939    -0.12299    -0.14771    -0.14431    -0.13853
   -11.41764    -1.58726    -0.12390    -0.14797    -0.14489    -0.13898
   -11.40764    -1.60263    -0.12569    -0.14882    -0.14619    -0.13993
   -11.39764    -1.63271    -0.12905    -0.15079    -0.14888    -0.14181
   -11.38764    -1.65865    -0.13206    -0.15244    -0.15123    -0.14337
   -11.37764    -1.68146    -0.13474    -0.15381    -0.15329    -0.14470
   -11.36764    -1.70170    -0.13716    -0.15496    -0.15513    -0.14587
   -11.35764    -1.72114    -0.13943    -0.15608    -0.15689    -0.14703
   -11.34764    -1.73757    -0.14138    -0.15691    -0.15837    -0.14798
   -11.33764    -1.75104    -0.14303    -0.15752    -0.15963    -0.14870
   -11.32764    -1.76171    -0.14438    -0.15790    -0.16062    -0.14925
   -11.31764    -1.76755    -0.14524    -0.15794    -0.16122    -0.14942
   -11.30764    -1.76810    -0.14561    -0.15763    -0.16138    -0.14915
   -11.29764    -1.78146    -0.14682    -0.15875    -0.16255    -0.15047
   -11.28764    -1.80952    -0.14909    -0.16141    -0.16490    -0.15344
   -11.27764    -1.83585    -0.15118    -0.16394    -0.16713    -0.15628
   -11.26764    -1.86042    -0.15309    -0.16634    -0.16920    -0.15898
   -11.25764    -1.88323    -0.15482    -0.16860    -0.17115    -0.16155
   -11.24764    -1.90121    -0.15605    -0.17049    -0.17264    -0.16378
   -11.23764    -1.91546    -0.15693    -0.17206    -0.17372    -0.16575
   -11.22764    -1.91988    -0.15711    -0.17290    -0.17396    -0.16682
   -11.21764    -1.87298    -0.15351    -0.17000    -0.16968    -0.16348
   -11.20764    -1.83095    -0.15027    -0.16742    -0.16587    -0.16049
   -11.19764    -1.86475    -0.15195    -0.17182    -0.16880    -0.16484
   -11.18764    -1.89846    -0.15348    -0.17697    -0.17155    -0.16826
   -11.17764    -1.86874    -0.15173    -0.17437    -0.16893    -0.16559
   -11.16764    -1.86963    -0.15314    -0.17389    -0.16872    -0.16641
   -11.15764    -1.86609    -0.15405    -0.17301    -0.16821    -0.16680
   -11.14764    -1.85762    -0.15436    -0.17177    -0.16737    -0.16667
   -11.13764    -1.84935    -0.15442    -0.17086    -0.16659    -0.16631
   -11.12764    -1.84380    -0.15442    -0.17048    -0.16613    -0.16591
   -11.11764    -1.84389    -0.15458    -0.17091    -0.16626    -0.16572
   -11.10764    -1.87605    -0.15678    -0.17454    -0.16959    -0.16809
   -11.09764    -2.00165    -0.16698    -0.18774    -0.18116    -0.17698
   -11.08764    -2.15856    -0.18093    -0.20404    -0.19442    -0.18883
   -11.07764    -2.14406    -0.17924    -0.20393    -0.19270    -0.18741
   -11.06764    -2.11449    -0.17667    -0.20255    -0.18950    -0.18464
   -11.05764    -2.12567    -0.17726    -0.20439    -0.19069    -0.18522
   -11.04764    -2.15595    -0.17930    -0.20772    -0.19385    -0.18753
   -11.03764    -2.18775    -0.18162    -0.21113    -0.19713    -0.19005
   -11.02764    -2.19952    -0.18247    -0.21253    -0.19858    -0.19092
   -11.01764    -2.17246    -0.18044    -0.21012    -0.19644    -0.18862
   -11.00764    -2.13340    -0.17732    -0.20679    -0.19324    -0.18523
   -10.99764    -2.09613    -0.17414    -0.20387    -0.19036    -0.18184
   -10.98764    -2.01899    -0.16798    -0.19644    -0.18346    -0.17528
   -10.97764    -1.77657    -0.14992    -0.16937    -0.15965    -0.15601
   -10.96764    -1.39958    -0.12068    -0.12861    -0.12293    -0.12524
   -10.95764    -1.20755    -0.10636    -0.10726    -0.10448    -0.10916
   -10.94764    -1.12528    -0.10066    -0.09775    -0.09655    -0.10240
   -10.93764    -1.08111    -0.09769    -0.09273    -0.09237    -0.09883
   -10.92764    -1.04423    -0.09518    -0.08859    -0.08896    -0.09582
   -10.91764    -1.01148    -0.09292    -0.08490    -0.08591    -0.09314
   -10.90764    -0.98352    -0.09094    -0.08170    -0.08333    -0.09087
   -10.89764    -0.97617    -0.09037    -0.08013    -0.08210    -0.09128
   -10.88764    -0.98537    -0.09097    -0.07991    -0.08205    -0.09369
   -10.87764    -1.00770    -0.09251    -0.08097    -0.08310    -0.09734
   -10.86764    -1.03911    -0.09471    -0.08287    -0.08489    -0.10190
   -10.85764    -1.07905    -0.09753    -0.08555    -0.08739    -0.10730
   -10.84764    -1.12740    -0.10094    -0.08902    -0.09059    -0.11353
   -10.83764    -1.18577    -0.10512    -0.09340    -0.09460    -0.12075
   -10.82764    -1.25472    -0.11014    -0.09873    -0.09962    -0.12880
   -10.81764    -1.34559    -0.11753    -0.10595    -0.10650    -0.13804
   -10.80764    -1.44584    -0.12590    -0.11405    -0.11418    -0.14783
   -10.79764    -1.55425    -0.13506    -0.12292    -0.12259    -0.15818
   -10.78764    -1.67524    -0.14525    -0.13281    -0.13216    -0.16948
   -10.77764    -1.80101    -0.15572    -0.14341    -0.14223    -0.18102
   -10.76764    -1.95860    -0.16914    -0.15773    -0.15528    -0.19376
   -10.75764    -2.07345    -0.17874    -0.16913    -0.16498    -0.20257
   -10.74764    -1.98110    -0.17027    -0.16476    -0.15912    -0.19088
   -10.73764    -1.72164    -0.14772    -0.14693    -0.13930    -0.16360
   -10.72764    -1.51462    -0.12955    -0.13187    -0.12286    -0.14504
   -10.71764    -1.32178    -0.11280    -0.11728    -0.10722    -0.12772
   -10.70764    -1.24082    -0.10556    -0.11101    -0.10040    -0.12033
   -10.69764    -1.22043    -0.10338    -0.10960    -0.09865    -0.11869
   -10.68764    -1.24032    -0.10446    -0.11175    -0.10056    -0.12125
   -10.67764    -1.28157    -0.10744    -0.11575    -0.10439    -0.12583
   -10.66764    -1.33626    -0.11145    -0.12111    -0.10944    -0.13162
   -10.65764    -1.40140    -0.11631    -0.12742    -0.11541    -0.13835
   -10.64764    -1.47681    -0.12206    -0.13462    -0.12231    -0.14603
   -10.63764    -1.56104    -0.12857    -0.14257    -0.12999    -0.15451
   -10.62764    -1.68864    -0.13779    -0.15583    -0.14153    -0.16725
   -10.61764    -1.88362    -0.15208    -0.17688    -0.15908    -0.18599
   -10.60764    -2.04021    -0.16385    -0.19374    -0.17333    -0.20052
   -10.59764    -2.13933    -0.17127    -0.20439    -0.18264    -0.20902
   -10.58764    -2.16542    -0.17301    -0.20761    -0.18569    -0.21003
   -10.57764    -2.13405    -0.17040    -0.20477    -0.18384    -0.20542
   -10.56764    -2.15462    -0.17268    -0.20625    -0.18670    -0.20684
   -10.55764    -2.14455    -0.17292    -0.20571    -0.18581    -0.20467
   -10.54764    -2.12400    -0.17254    -0.20365    -0.18407    -0.20157
   -10.53764    -2.09805    -0.17197    -0.20068    -0.18194    -0.19792
   -10.52764    -2.07862    -0.17213    -0.19802    -0.18060    -0.19471
   -10.51764    -2.07160    -0.17356    -0.19621    -0.18045    -0.19242
   -10.50764    -2.07988    -0.17654    -0.19531    -0.18184    -0.19130
   -10.49764    -2.08505    -0.17925    -0.19401    -0.18308    -0.18987
   -10.48764    -2.07150    -0.18012    -0.19107    -0.18266    -0.18697
   -10.47764    -1.96862    -0.17455    -0.17880    -0.17611    -0.17534
   -10.46764    -1.80255    -0.16394    -0.15972    -0.16486    -0.15818
   -10.45764    -1.70138    -0.15626    -0.14914    -0.15690    -0.14816
   -10.44764    -1.64307    -0.15211    -0.14403    -0.15138    -0.14160
   -10.43764    -1.61972    -0.15116    -0.14218    -0.14870    -0.13837
   -10.42764    -1.60720    -0.15086    -0.14123    -0.14713    -0.13629
   -10.41764    -1.60517    -0.15118    -0.14118    -0.14665    -0.13535
   -10.40764    -1.61364    -0.15213    -0.14201    -0.14725    -0.13553
   -10.39764    -1.62587    -0.15316    -0.14330    -0.14824    -0.13620
   -10.38764    -1.62106    -0.15242    -0.14355    -0.14765    -0.13558
   -10.37764    -1.61671    -0.15155    -0.14430    -0.14677    -0.13558
   -10.36764    -1.64920    -0.15422    -0.14849    -0.14877    -0.13916
   -10.35764    -1.65961    -0.15483    -0.15023    -0.14939    -0.14016
   -10.34764    -1.65245    -0.15381    -0.14986    -0.14890    -0.13934
   -10.33764    -1.64246    -0.15250    -0.14914    -0.14816    -0.13836
   -10.32764    -1.62954    -0.15089    -0.14805    -0.14719    -0.13719
   -10.31764    -1.61378    -0.14899    -0.14658    -0.14600    -0.13587
   -10.30764    -1.59516    -0.14681    -0.14474    -0.14454    -0.13435
   -10.29764    -1.57443    -0.14439    -0.14257    -0.14292    -0.13271
   -10.28764    -1.55458    -0.14194    -0.14036    -0.14144    -0.13126
   -10.27764    -1.53028    -0.13933    -0.13765    -0.13946    -0.12978
   -10.26764    -1.51648    -0.13783    -0.13590    -0.13830    -0.12947
   -10.25764    -1.51474    -0.13749    -0.13515    -0.13816    -0.13038
   -10.24764    -1.52046    -0.13794    -0.13506    -0.13858    -0.13203
   -10.23764    -1.53406    -0.13914    -0.13553    -0.13964    -0.13442
   -10.22764    -1.55748    -0.14126    -0.13681    -0.14157    -0.13776
   -10.21764    -1.60516    -0.14552    -0.14045    -0.14564    -0.14327
   -10.20764    -1.67847    -0.15218    -0.14662    -0.15181    -0.15117
   -10.19764    -1.75907    -0.15943    -0.15363    -0.15858    -0.15959
   -10.18764    -1.82431    -0.16512    -0.15941    -0.16398    -0.16622
   -10.17764    -1.87424    -0.16926    -0.16398    -0.16803    -0.17105
   -10.16764    -1.91173    -0.17205    -0.16753    -0.17096    -0.17440
   -10.15764    -1.96411    -0.17598    -0.17205    -0.17471    -0.17893
   -10.14764    -2.01526    -0.17983    -0.17652    -0.17829    -0.18319
   -10.13764    -1.93855    -0.17312    -0.16933    -0.17147    -0.17602
   -10.12764    -1.84372    -0.16502    -0.16033    -0.16328    -0.16742
   -10.11764    -1.74819    -0.15686    -0.15125    -0.15528    -0.15870
   -10.10764    -1.68060    -0.15106    -0.14472    -0.15010    -0.15231
   -10.09764    -1.64060    -0.14762    -0.14088    -0.14766    -0.14821
   -10.08764    -1.64257    -0.14749    -0.14133    -0.14875    -0.14801
   -10.07764    -1.69192    -0.15090    -0.14617    -0.15400    -0.15192
   -10.06764    -1.74814    -0.15400    -0.15103    -0.15955    -0.15657
   -10.05764    -1.83785    -0.16028    -0.15862    -0.16836    -0.16402
   -10.04764    -1.92699    -0.16695    -0.16619    -0.17713    -0.17151
   -10.03764    -2.00931    -0.17339    -0.17315    -0.18516    -0.17850
   -10.02764    -2.08698    -0.17975    -0.17976    -0.19266    -0.18515
   -10.01764    -2.15679    -0.18571    -0.18578    -0.19936    -0.19124
   -10.00764    -2.22285    -0.19160    -0.19146    -0.20556    -0.19715
    -9.99764    -2.28607    -0.19742    -0.19694    -0.21140    -0.20293
    -9.98764    -2.34520    -0.20284    -0.20212    -0.21683    -0.20831
    -9.97764    -2.38662    -0.20683    -0.20607    -0.22046    -0.21195
    -9.96764    -2.42931    -0.21076    -0.21007    -0.22428    -0.21570
    -9.95764    -2.47307    -0.21463    -0.21415    -0.22823    -0.21953
    -9.94764    -2.53790    -0.22060    -0.22005    -0.23407    -0.22548
    -9.93764    -2.77212    -0.23886    -0.24197    -0.25659    -0.24736
    -9.92764    -3.36095    -0.28559    -0.29622    -0.31485    -0.30926
    -9.91764    -2.90502    -0.25031    -0.25572    -0.26735    -0.26332
    -9.90764    -2.85470    -0.24888    -0.25106    -0.26135    -0.25840
    -9.89764    -2.82349    -0.25059    -0.24737    -0.25704    -0.25448
    -9.88764    -2.80185    -0.25360    -0.24430    -0.25375    -0.25125
    -9.87764    -2.73071    -0.24992    -0.23719    -0.24677    -0.24408
    -9.86764    -2.80222    -0.25843    -0.24279    -0.25309    -0.24959
    -9.85764    -3.03153    -0.28079    -0.26248    -0.27537    -0.26937
    -9.84764    -2.94296    -0.27508    -0.25384    -0.26579    -0.26069
    -9.83764    -2.73270    -0.25797    -0.23455    -0.24478    -0.24094
    -9.82764    -2.50066    -0.23777    -0.21368    -0.22178    -0.21945
    -9.81764    -2.34339    -0.22497    -0.19936    -0.20565    -0.20466
    -9.80764    -2.30705    -0.22403    -0.19577    -0.20118    -0.20119
    -9.79764    -2.30920    -0.22683    -0.19559    -0.20050    -0.20132
    -9.78764    -2.31664    -0.23018    -0.19583    -0.20033    -0.20198
    -9.77764    -2.32819    -0.23406    -0.19636    -0.20058    -0.20303
    -9.76764    -2.34115    -0.23815    -0.19702    -0.20091    -0.20423
    -9.75764    -2.36035    -0.24284    -0.19838    -0.20173    -0.20595
    -9.74764    -2.36193    -0.24540    -0.19822    -0.20108    -0.20628
    -9.73764    -2.29483    -0.23978    -0.19206    -0.19481    -0.20118
    -9.72764    -2.21186    -0.23214    -0.18466    -0.18734    -0.19481
    -9.71764    -2.12267    -0.22370    -0.17682    -0.17947    -0.18792
    -9.70764    -2.03182    -0.21502    -0.16895    -0.17150    -0.18090
    -9.69764    -1.95311    -0.20752    -0.16210    -0.16461    -0.17498
    -9.68764    -2.00575    -0.21289    -0.16462    -0.16947    -0.18208
    -9.67764    -1.91840    -0.20313    -0.15802    -0.16151    -0.17414
    -9.66764    -1.82848    -0.19300    -0.15122    -0.15318    -0.16600
    -9.65764    -1.75162    -0.18418    -0.14548    -0.14608    -0.15894
    -9.64764    -1.70734    -0.17883    -0.14244    -0.14176    -0.15449
    -9.63764    -1.69076    -0.17654    -0.14176    -0.13966    -0.15201
    -9.62764    -1.61294    -0.16767    -0.13568    -0.13288    -0.14442
    -9.61764    -1.50398    -0.15538    -0.12683    -0.12381    -0.13428
    -9.60764    -1.43981    -0.14733    -0.12161    -0.11866    -0.12821
    -9.59764    -1.39905    -0.14172    -0.11835    -0.11550    -0.12443
    -9.58764    -1.37361    -0.13776    -0.11638    -0.11363    -0.12221
    -9.57764    -1.35357    -0.13436    -0.11485    -0.11227    -0.12053
    -9.56764    -1.31779    -0.12953    -0.11207    -0.10957    -0.11749
    -9.55764    -1.17351    -0.11498    -0.10102    -0.09715    -0.10537
    -9.54764    -1.18100    -0.11403    -0.10157    -0.09809    -0.10638
    -9.53764    -1.21304    -0.11550    -0.10449    -0.10078    -0.10957
    -9.52764    -1.24567    -0.11726    -0.10741    -0.10350    -0.11277
    -9.51764    -1.27584    -0.11910    -0.11002    -0.10606    -0.11570
    -9.50764    -1.29233    -0.11991    -0.11120    -0.10775    -0.11736
    -9.49764    -1.30857    -0.12080    -0.11236    -0.10949    -0.11895
    -9.48764    -1.32483    -0.12178    -0.11355    -0.11125    -0.12050
    -9.47764    -1.34275    -0.12295    -0.11486    -0.11313    -0.12218
    -9.46764    -1.41011    -0.12855    -0.11976    -0.11899    -0.12831
    -9.45764    -1.48571    -0.13487    -0.12522    -0.12565    -0.13530
    -9.44764    -1.55636    -0.14074    -0.13026    -0.13209    -0.14199
    -9.43764    -1.62958    -0.14671    -0.13554    -0.13903    -0.14908
    -9.42764    -1.70937    -0.15295    -0.14161    -0.14697    -0.15684
    -9.41764    -1.79225    -0.15918    -0.14826    -0.15558    -0.16491
    -9.40764    -1.86086    -0.16428    -0.15389    -0.16282    -0.17157
    -9.39764    -1.90848    -0.16771    -0.15786    -0.16806    -0.17619
    -9.38764    -1.95746    -0.17170    -0.16221    -0.17301    -0.18074
    -9.37764    -2.22088    -0.19709    -0.18628    -0.19409    -0.20410
    -9.36764    -2.40918    -0.21504    -0.20345    -0.20914    -0.22040
    -9.35764    -2.52951    -0.22626    -0.21448    -0.21870    -0.23026
    -9.34764    -2.67622    -0.23852    -0.22888    -0.23006    -0.24160
    -9.33764    -2.93124    -0.25772    -0.25551    -0.24968    -0.26054
    -9.32764    -2.98217    -0.26163    -0.25925    -0.25387    -0.26354
    -9.31764    -2.89336    -0.25559    -0.24906    -0.24695    -0.25563
    -9.30764    -2.82750    -0.25139    -0.24124    -0.24192    -0.24955
    -9.29764    -2.78925    -0.24956    -0.23622    -0.23910    -0.24633
    -9.28764    -2.69042    -0.24217    -0.22685    -0.23072    -0.23740
    -9.27764    -2.61346    -0.23603    -0.22114    -0.22416    -0.23001
    -9.26764    -2.53650    -0.22976    -0.21582    -0.21805    -0.22268
    -9.25764    -2.44827    -0.22249    -0.20956    -0.21145    -0.21446
    -9.24764    -2.45379    -0.22323    -0.21118    -0.21245    -0.21471
    -9.23764    -2.89577    -0.26942    -0.24050    -0.25102    -0.25761
    -9.22764    -2.82251    -0.26287    -0.23511    -0.24363    -0.25120
    -9.21764    -2.38709    -0.21497    -0.20961    -0.20627    -0.20587
    -9.20764    -2.36178    -0.21217    -0.20847    -0.20420    -0.20288
    -9.19764    -2.34664    -0.21037    -0.20859    -0.20279    -0.20067
    -9.18764    -2.33485    -0.20893    -0.20908    -0.20160    -0.19871
    -9.17764    -2.32455    -0.20765    -0.20977    -0.20048    -0.19688
    -9.16764    -2.31366    -0.20630    -0.21048    -0.19928    -0.19500
    -9.15764    -2.33030    -0.20760    -0.21359    -0.20051    -0.19584
    -9.14764    -2.36353    -0.21052    -0.21810    -0.20330    -0.19833
    -9.13764    -2.39577    -0.21331    -0.22259    -0.20601    -0.20083
    -9.12764    -2.43136    -0.21650    -0.22738    -0.20896    -0.20363
    -9.11764    -2.43429    -0.21664    -0.22880    -0.20944    -0.20374
    -9.10764    -2.41615    -0.21481    -0.22788    -0.20831    -0.20217
    -9.09764    -2.39613    -0.21284    -0.22653    -0.20703    -0.20056
    -9.08764    -2.37755    -0.21105    -0.22499    -0.20583    -0.19914
    -9.07764    -2.36224    -0.20966    -0.22358    -0.20484    -0.19795
    -9.06764    -2.35156    -0.20873    -0.22252    -0.20420    -0.19725
    -9.05764    -2.34544    -0.20826    -0.22181    -0.20392    -0.19702
    -9.04764    -2.34367    -0.20821    -0.22141    -0.20399    -0.19723
    -9.03764    -2.76689    -0.25352    -0.26137    -0.23705    -0.23473
    -9.02764    -3.27577    -0.30612    -0.30393    -0.27903    -0.28268
    -9.01764    -3.53135    -0.32870    -0.32348    -0.29894    -0.30719
    -9.00764    -3.80713    -0.35381    -0.34572    -0.32041    -0.33399
    -8.99764    -3.53118    -0.33099    -0.32351    -0.30067    -0.31113
    -8.98764    -3.43627    -0.32208    -0.31588    -0.29211    -0.30213
    -8.97764    -3.32144    -0.31113    -0.30646    -0.28190    -0.29129
    -8.96764    -3.17189    -0.29685    -0.29417    -0.26965    -0.27734
    -8.95764    -2.99478    -0.28011    -0.27924    -0.25505    -0.26136
    -8.94764    -2.79030    -0.26101    -0.26172    -0.23800    -0.24332
    -8.93764    -2.55668    -0.23941    -0.24149    -0.21835    -0.22298
    -8.92764    -2.32764    -0.21875    -0.22138    -0.19894    -0.20344
    -8.91764    -2.15278    -0.20287    -0.20562    -0.18421    -0.18873
    -8.90764    -2.05242    -0.19414    -0.19603    -0.17576    -0.18059
    -8.89764    -1.95849    -0.18603    -0.18689    -0.16785    -0.17302
    -8.88764    -1.86487    -0.17805    -0.17767    -0.15993    -0.16554
    -8.87764    -1.77321    -0.17030    -0.16849    -0.15213    -0.15824
    -8.86764    -1.69829    -0.16406    -0.16077    -0.14560    -0.15226
    -8.85764    -1.64363    -0.15966    -0.15483    -0.14064    -0.14782
    -8.84764    -1.59612    -0.15487    -0.14971    -0.13654    -0.14370
    -8.83764    -1.62547    -0.15735    -0.15120    -0.13896    -0.14671
    -8.82764    -1.95400    -0.18872    -0.17793    -0.16658    -0.17785
    -8.81764    -1.96853    -0.19022    -0.17760    -0.16823    -0.17996
    -8.80764    -1.95534    -0.18896    -0.17547    -0.16775    -0.17927
    -8.79764    -1.94765    -0.18810    -0.17409    -0.16800    -0.17905
    -8.78764    -1.93362    -0.18646    -0.17245    -0.16786    -0.17821
